TIPO,DATA,AREA,EMPRESA,LINHA,"PASSAGEIROS PAGANTES EM DINHEIRO
",PASSAGEIROS PAGANTES BILHETE ÚNICO COMUM,PASSAGEIROS PAGANTES BILHETE ÚNICO ESTUDANTE,PASSAGEIROS PAGANTES BILHETE ÚNICO VALE TRANSPORTE,PASSAGEIROS PAGANTES INTEGRAÇÕES METRÔ E CPTM,PASSAGEIROS PAGANTES,PASSAGEIROS INTEGRAÇÕES ÔNIBUS -> ÔNIBUS,PASSAGEIROS COM GRATUIDADE,"TOTAL PASSAGEIROS TRANSPORTADOS
"
CONCESSAO,8/1/2013,AREA 3,VIP II,205810 - SAO MIGUEL-GUAIANAZES,"7,337","27,415","8,262","25,820","20,882","89,716","37,990","15,253","142,959"
CONCESSAO,8/1/2013,AREA 3,VIP II,205910 - SAO MIGUEL-GUAIANAZES,"40,755","94,375","37,554","71,975","53,170","297,829","177,615","62,095","537,539"
CONCESSAO,8/1/2013,AREA 3,VIP II,206010 - T.A.E.CARVALHO/METRO A. ALVIM,"1,263","10,974","3,186","9,720","4,922","30,065","12,855","4,602","47,522"
CONCESSAO,8/1/2013,AREA 3,VIP II,207610 - JD DAS OLIVEIRAS/TERM PENHA,"25,411","52,608","14,602","43,177","6,442","142,240","72,508","29,080","243,828"
CONCESSAO,8/1/2013,AREA 3,VIP II,207810 - CJ ENCOST NORTE/TER SAO MIGUEL,"1,783","5,027","1,640","5,186","2,220","15,856","8,276","2,715","26,847"
CONCESSAO,8/1/2013,AREA 3,VIP II,207910 - JD NELIA/TERM ARICANDUVA,"4,536","20,845","6,084","20,471","22,396","74,332","20,158","8,972","103,462"
CONCESSAO,8/1/2013,AREA 3,VIP II,208010 - CID KEMEL/TERM ARICANDUVA,"15,904","43,062","11,827","33,751","6,657","111,201","49,282","14,579","175,062"
CONCESSAO,8/1/2013,AREA 3,VIP II,208021 - TERM SAO MIGUEL/CID KEMEL,"2,008","3,850",611,"3,275",691,"10,435","5,366","1,460","17,261"
CONCESSAO,8/1/2013,AREA 3,VIP II,208810 - CJ ENCOST NORTE/T A E CARVALHO,"9,159","24,325","7,002","21,433","2,856","64,775","30,995","11,915","107,685"
CONCESSAO,8/1/2013,AREA 3,VIP II,208A10 - PENHA/TERM. PQ.D.PEDRO II,"1,343","3,709","1,619","2,730",193,"9,594","3,224","2,106","14,924"
CONCESSAO,8/1/2013,AREA 3,VIP II,208V10 - TERM A E CARVALHO-PÇA DA SE,"17,995","52,736","13,962","34,437","3,579","122,709","70,888","19,693","213,290"
CONCESSAO,8/1/2013,AREA 3,VIP II,208V51 - T A E CARVALHO/T AMARAL GURGEL,"1,037","2,244",127,"1,629",95,"5,132","2,911",597,"8,640"
CONCESSAO,8/1/2013,AREA 3,VIP II,211R10 - JD DAS OLIVEIRAS/EST DA LUZ,"4,907","13,300","3,586","12,780",985,"35,558","16,520","4,679","56,757"
CONCESSAO,8/1/2013,AREA 3,VIP II,211R21 - TERM A E CARVALHO/JD OLIVEIRAS,"2,495","4,544",872,"4,032",498,"12,441","6,568","2,029","21,038"
CONCESSAO,8/1/2013,AREA 3,VIP II,211V10 - VILA PARANAGUA-ESTACAO DA LUZ,"15,248","36,166","10,017","33,268","1,912","96,611","39,966","13,344","149,921"
CONCESSAO,8/1/2013,AREA 3,VIP II,233A10 - JD HELENA-CERET,"16,797","39,001","10,394","25,116","1,643","92,951","57,705","21,902","172,558"
CONCESSAO,8/1/2013,AREA 3,VIP II,233C10 - TERM.A.E.CARVALHO-CERET,"13,536","43,790","11,855","24,701",342,"94,224","79,562","29,975","203,761"
CONCESSAO,8/1/2013,AREA 3,VIP II,234A10 - TERM.A.E.CARVALHO-JD.HELENA,"4,229","9,317","3,256","8,494","1,268","26,564","13,726","6,054","46,344"
CONCESSAO,8/1/2013,AREA 3,VIP II,236310 - JD.DANFER-PQ.D.PEDRO II,"23,532","56,960","11,909","31,720","2,129","126,250","71,205","17,188","214,643"
CONCESSAO,8/1/2013,AREA 3,VIP II,242P10 - JD.HELENA-METRO PENHA,"6,100","15,590","5,089","11,549","2,060","40,388","23,349","10,146","73,883"
CONCESSAO,8/1/2013,AREA 3,VIP II,243510 - JD COIMBRA-PÇA DA SE,"9,957","23,107","7,164","14,486","1,138","55,852","28,475","15,779","100,106"
CONCESSAO,8/1/2013,AREA 3,VIP II,243551 - T A E CARVALHO/T.AMARAL GURGEL,188,497,43,463,15,"1,206",557,94,"1,857"
CONCESSAO,8/1/2013,AREA 3,VIP II,245110 - VL S FRANCISCO/PQ D PEDRO II,"5,168","12,733","3,688","7,998",660,"30,247","15,493","8,650","54,390"
CONCESSAO,8/1/2013,AREA 3,VIP II,245121 - VL S FRANCISCO/TERM ARICANDUVA,245,345,60,285,16,951,605,517,"2,073"
CONCESSAO,8/1/2013,AREA 3,VIP II,246010 - CEM.SAUDADE/T PQ.D.PEDRO II,"12,823","37,736","11,729","23,358","1,312","86,958","52,684","15,011","154,653"
CONCESSAO,8/1/2013,AREA 3,VIP II,246310 - BURGO PAULISTA-TERM.ARICANDUVA,"2,387","6,042","2,273","4,326",289,"15,317","8,609","5,947","29,873"
CONCESSAO,8/1/2013,AREA 3,VIP II,250110 - JD VERONIA-PQUE D PEDRO,"11,861","25,269","6,976","17,054","1,208","62,368","26,064","11,842","100,274"
CONCESSAO,8/1/2013,AREA 3,VIP II,250121 - VILA CISPER-PQUE D PEDRO,118,448,127,300,3,996,265,33,"1,294"
CONCESSAO,8/1/2013,AREA 3,VIP II,250131 - JD VERONIA/PQ D PEDRO II,917,"3,642",707,"2,891",9,"8,166","1,272",448,"9,886"
CONCESSAO,8/1/2013,AREA 3,VIP II,252210 - VILA PROGRESSO-SHOP.ARICANDUVA,"2,285","8,890","2,892","8,588","1,195","23,850","10,072","3,757","37,679"
CONCESSAO,8/1/2013,AREA 3,VIP II,252310 - VILA PROGRESSO-T PRINC ISABEL,"21,953","50,902","13,319","31,432","2,266","119,872","55,866","21,926","197,664"
CONCESSAO,8/1/2013,AREA 3,VIP II,252321 - VILA PROGRESSO-T PRINC ISABEL,"1,012","3,267",832,"2,376",60,"7,547","1,893",314,"9,754"
CONCESSAO,8/1/2013,AREA 3,VIP II,253F10 - TERM.A.E.CARVALHO-T.SAO MATEUS,"11,455","29,666","10,057","27,435",162,"78,775","45,138","15,681","139,594"
CONCESSAO,8/1/2013,AREA 3,VIP II,255110 - TERM.A.E.CARVALHO-TERM.D.PEDRO,"18,053","45,076","14,098","32,637","5,028","114,892","62,998","15,884","193,774"
CONCESSAO,8/1/2013,AREA 3,VIP II,255210 - VILA MARA-TERM.D.PEDRO II,"48,381","103,717","32,351","84,367","13,620","282,436","162,625","47,099","492,160"
CONCESSAO,8/1/2013,AREA 3,VIP II,255232 - VILA MARA/TERM.PQ.D.PEDRO II,526,"4,139",563,"3,934",347,"9,509","3,259",534,"13,302"
CONCESSAO,8/1/2013,AREA 3,VIP II,255241 - JD S MARTINHO/T PQ D PEDRO II,"1,238","7,542","1,294","7,260",451,"17,785","4,218",619,"22,622"
CONCESSAO,8/1/2013,AREA 3,VIP II,258210 - VILA NOVA CURUÇA/TER P D PEDRO,"36,481","86,994","26,689","61,964","7,462","219,590","93,711","31,697","344,998"
CONCESSAO,8/1/2013,AREA 3,VIP II,258221 - VILA ROBERTINA/PQ D PEDRO II,932,"4,000","1,075","3,337",70,"9,414","1,135",389,"10,938"
CONCESSAO,8/1/2013,AREA 3,VIP II,258310 - VILA CURUCA/TERM P D PEDRO,"17,257","39,556","12,818","27,909","2,879","100,419","51,330","17,747","169,496"
CONCESSAO,8/1/2013,AREA 3,VIP II,262610 - JD NAZARE/ TERM P D PEDRO,"36,568","87,067","24,842","57,624","7,814","213,915","110,306","36,688","360,909"
CONCESSAO,8/1/2013,AREA 3,VIP II,262621 - JD NAZARE/TERM PQ D PEDRO II,713,"3,035",522,"2,248",47,"6,565","1,818",297,"8,680"
CONCESSAO,8/1/2013,AREA 3,VIP II,262631 - JD NAZARÉ/ TERM PQ D PEDRO,533,"3,361",540,"2,081",207,"6,722","2,477",306,"9,505"
CONCESSAO,8/1/2013,AREA 3,VIP II,262810 - JD NAZARE/TERM ARICANDUVA,"5,702","16,369","6,173","12,842","1,433","42,519","21,352","7,470","71,341"
CONCESSAO,8/1/2013,AREA 3,VIP II,262822 - TERM SAO MIGUEL/JD NAZARE,433,"1,159",284,962,205,"3,043","1,428",647,"5,118"
CONCESSAO,8/1/2013,AREA 3,VIP II,263C10 - JD HELENA/COHAB II,"14,535","33,950","11,122","30,819","5,726","96,152","41,336","25,419","162,907"
CONCESSAO,8/1/2013,AREA 3,VIP II,263J10 - PENHA/CJ JOSE BONIFACIO,"27,597","70,193","27,522","46,850","1,501","173,663","111,259","59,254","344,176"
CONCESSAO,8/1/2013,AREA 3,VIP II,266610 - JD CAMARGO VELHO/TER P D PEDRO,"31,198","72,501","21,170","49,325","4,681","178,875","97,720","29,858","306,453"
CONCESSAO,8/1/2013,AREA 3,VIP II,266621 - JD CAMARGO VELH/T P D PEDRO II,"2,357","8,148","1,988","5,293",330,"18,116","7,237","1,386","26,739"
CONCESSAO,8/1/2013,AREA 3,VIP II,266631 - JD CAMARGO VELHO/TER P D PEDRO,3,32,2,14,0,51,6,1,58
CONCESSAO,8/1/2013,AREA 3,VIP II,266632 - JD CAMARGO/TERM P D PEDRO,395,"3,080",342,"2,360",49,"6,226","1,953",309,"8,488"
CONCESSAO,8/1/2013,AREA 3,VIP II,266651 - J CAMARGO VELHO/T A E CARVALHO,106,360,39,244,61,810,916,176,"1,902"
CONCESSAO,8/1/2013,AREA 3,VIP II,267810 - OLIVEIRINHA/TERM P D PEDRO,"47,209","105,099","30,469","74,401","12,338","269,516","150,545","45,642","465,703"
CONCESSAO,8/1/2013,AREA 3,VIP II,267822 - LGO CONCORDIA/OLIVEIRINHA,"1,326","5,060","1,174","3,070",885,"11,515","3,793",552,"15,860"
CONCESSAO,8/1/2013,AREA 3,VIP II,267831 - OLIVEIRINHA/TERM P D PEDRO,395,"3,012",395,"2,388",25,"6,215","2,390",316,"8,921"
CONCESSAO,8/1/2013,AREA 3,VIP II,267841 - J CAMARGO NOVO/TERM ARICANDUVA,"2,029","7,718","1,841","6,385",212,"18,185","7,909","1,183","27,277"
CONCESSAO,8/1/2013,AREA 3,VIP II,267851 - OLIVEIRINHA/TERM A E CARVALHO,84,80,12,117,4,297,452,23,772
CONCESSAO,8/1/2013,AREA 3,VIP II,271310 - METRO PENHA-CHAC BELA VISTA,659,"4,571","2,017","5,034","1,671","13,952","7,775","1,461","23,188"
CONCESSAO,8/1/2013,AREA 3,VIP II,273D10 - PQ D JOAO NERY-METRO A ALVIN,"7,420","23,239","10,420","23,230","13,717","78,026","32,073","11,157","121,256"
CONCESSAO,8/1/2013,AREA 3,VIP II,273F10 - VILA MARA-METRO ITAQUERA,"2,830","8,356","2,902","9,874","1,340","25,302","11,004","4,233","40,539"
CONCESSAO,8/1/2013,AREA 3,VIP II,273G10 - JD HELENA-METRO A ALVIN,"32,549","94,262","41,225","95,254","73,674","336,964","129,319","40,451","506,734"
CONCESSAO,8/1/2013,AREA 3,VIP II,273G21 - JD SAO MARTINHO/CPTM VILA MARA,591,"5,224","1,342","8,391",54,"15,602","1,271",590,"17,463"
CONCESSAO,8/1/2013,AREA 3,VIP II,273J10 - JD ROMANO/METRO PENHA,"36,904","75,494","30,088","68,098","13,331","223,915","90,557","42,304","356,776"
CONCESSAO,8/1/2013,AREA 3,VIP II,273L10 - JD MORENO-METRO A ALVIN,"7,767","26,288","11,165","21,747","11,889","78,856","39,314","18,617","136,787"
CONCESSAO,8/1/2013,AREA 3,VIP II,273N10 - CID KEMEL II/MTR V MATILDE,"23,498","59,130","15,614","45,157","18,259","161,658","71,511","27,366","260,535"
CONCESSAO,8/1/2013,AREA 3,VIP II,273N41 - ITAIM PAULISTA/MT VLA MATILDE,263,"1,656",618,"2,036",38,"4,611",956,340,"5,907"
CONCESSAO,8/1/2013,AREA 3,VIP II,273R10 - JD ROBRU-METRO A ALVIN,"23,534","69,306","31,928","58,907","50,907","234,582","108,314","35,292","378,188"
CONCESSAO,8/1/2013,AREA 3,VIP II,273R42 - JD ROBRU-METRO ITAQUERA,"1,103","10,351","3,001","12,887",124,"27,466","2,057","1,830","31,353"
CONCESSAO,8/1/2013,AREA 3,VIP II,273R51 - JD ROBRU/TERM A E CARVALHO,117,401,56,565,1,"1,140",660,111,"1,911"
